,DHI,DNI,Date,GHI,Unnamed: 0,lat,log
383,28.355,60.698,12/2012,51.137,11,37.15,-120.25
384,28.531999999999996,111.469,01/2012,72.798,0,37.75,-122.25
385,37.898,122.824,02/2012,98.728,1,37.75,-122.25
386,53.406000000000006,113.919,03/2012,117.95200000000001,2,37.75,-122.25
387,58.195,192.90099999999998,04/2012,185.97799999999998,3,37.75,-122.25
388,65.029,221.22799999999998,05/2012,224.519,4,37.75,-122.25
389,63.178999999999995,234.19400000000002,06/2012,232.90099999999998,5,37.75,-122.25
390,66.009,214.52200000000002,07/2012,225.97099999999998,6,37.75,-122.25
391,59.275,196.115,08/2012,199.34900000000002,7,37.75,-122.25
392,49.015,171.247,09/2012,160.207,8,37.75,-122.25
393,39.701,149.613,10/2012,119.59899999999999,9,37.75,-122.25
394,29.808000000000003,111.257,11/2012,78.311,10,37.75,-122.25
395,26.213,76.202,12/2012,54.647,11,37.75,-122.25
396,28.531999999999996,111.469,01/2012,72.798,0,37.75,-122.25
397,37.898,122.824,02/2012,98.728,1,37.75,-122.25
398,53.406000000000006,113.919,03/2012,117.95200000000001,2,37.75,-122.25
399,58.195,192.90099999999998,04/2012,185.97799999999998,3,37.75,-122.25
400,65.029,221.22799999999998,05/2012,224.519,4,37.75,-122.25
401,63.178999999999995,234.19400000000002,06/2012,232.90099999999998,5,37.75,-122.25
402,66.009,214.52200000000002,07/2012,225.97099999999998,6,37.75,-122.25
403,59.275,196.115,08/2012,199.34900000000002,7,37.75,-122.25
404,49.015,171.247,09/2012,160.207,8,37.75,-122.25
405,39.701,149.613,10/2012,119.59899999999999,9,37.75,-122.25
406,29.808000000000003,111.257,11/2012,78.311,10,37.75,-122.25
407,26.213,76.202,12/2012,54.647,11,37.75,-122.25
408,33.521,133.715,01/2007,86.64,0,38.15,-121.35
409,37.996,89.848,02/2007,80.878,1,38.15,-121.35
410,52.231,189.67700000000002,03/2007,161.929,2,38.15,-121.35
411,58.342,203.41,04/2007,192.65099999999998,3,38.15,-121.35
412,60.167,256.54,05/2007,241.14,4,38.15,-121.35
413,58.335,265.095,06/2007,247.98,5,38.15,-121.35
414,55.925,267.35,07/2007,245.618,6,38.15,-121.35
415,49.028999999999996,259.075,08/2007,225.137,7,38.15,-121.35
416,45.198,202.33,09/2007,170.24900000000002,8,38.15,-121.35
417,43.825,158.53799999999998,10/2007,126.12,9,38.15,-121.35
418,34.203,129.204,11/2007,89.697,10,38.15,-121.35
419,29.241999999999997,96.32799999999999,12/2007,65.317,11,38.15,-121.35
420,30.206999999999997,58.141000000000005,01/2008,53.263000000000005,0,38.15,-121.35
421,38.145,127.194,02/2008,99.443,1,38.15,-121.35
422,54.808,183.84,03/2008,162.637,2,38.15,-121.35
423,54.24100000000001,233.428,04/2008,206.96200000000002,3,38.15,-121.35
424,62.746,242.158,05/2008,234.868,4,38.15,-121.35
425,60.208999999999996,260.48900000000003,06/2008,248.53099999999998,5,38.15,-121.35
426,58.077,261.853,07/2008,247.229,6,38.15,-121.35
427,48.343,260.362,08/2008,225.62900000000002,7,38.15,-121.35
428,41.83,222.873,09/2008,179.373,8,38.15,-121.35
429,39.878,171.188,10/2008,129.27,9,38.15,-121.35
430,33.097,104.09899999999999,11/2008,77.17399999999999,10,38.15,-121.35
431,29.528000000000002,62.173,12/2008,52.155,11,38.15,-121.35
432,30.074,107.28,01/2009,73.365,0,38.15,-121.35
433,40.858000000000004,84.255,02/2009,80.942,1,38.15,-121.35
434,50.836999999999996,175.21900000000002,03/2009,152.905,2,38.15,-121.35
435,54.026,220.604,04/2009,198.15099999999998,3,38.15,-121.35
436,61.303999999999995,237.28799999999998,05/2009,229.08700000000002,4,38.15,-121.35
437,68.286,236.96,06/2009,237.217,5,38.15,-121.35
438,54.347,275.513,07/2009,250.324,6,38.15,-121.35
439,51.48,251.114,08/2009,223.24,7,38.15,-121.35
440,46.113,205.696,09/2009,172.354,8,38.15,-121.35
441,41.636,164.94400000000002,10/2009,127.38799999999999,9,38.15,-121.35
442,32.589,131.207,11/2009,89.147,10,38.15,-121.35
443,31.049,66.564,12/2009,55.667,11,38.15,-121.35
444,29.58,163.204,01/2007,102.35700000000001,0,32.55,-117.05
445,40.184,142.157,02/2007,113.796,1,32.55,-117.05
446,52.253,186.235,03/2007,168.94,2,32.55,-117.05
447,66.214,159.721,04/2007,179.861,3,32.55,-117.05
448,74.473,157.894,05/2007,195.235,4,32.55,-117.05
449,66.937,205.58599999999998,06/2007,225.84099999999998,5,32.55,-117.05
450,71.678,190.157,07/2007,216.604,6,32.55,-117.05
451,54.898,221.628,08/2007,215.98,7,32.55,-117.05
452,48.062,194.45,09/2007,176.282,8,32.55,-117.05
453,41.125,186.028,10/2007,147.809,9,32.55,-117.05
454,36.975,117.89200000000001,11/2007,91.79,10,32.55,-117.05
455,27.989,163.39,12/2007,97.145,11,32.55,-117.05
456,29.642,162.214,01/2007,101.685,0,32.65,-116.95
457,40.531,130.898,02/2007,106.821,1,32.65,-116.95
458,52.728,190.748,03/2007,170.89700000000002,2,32.65,-116.95
459,64.845,166.2,04/2007,180.97299999999998,3,32.65,-116.95
460,67.184,189.58599999999998,05/2007,209.972,4,32.65,-116.95
461,64.547,225.688,06/2007,235.84599999999998,5,32.65,-116.95
462,62.598,226.84,07/2007,235.196,6,32.65,-116.95
463,55.92,225.24200000000002,08/2007,217.58900000000003,7,32.65,-116.95
464,49.159,194.046,09/2007,176.03599999999997,8,32.65,-116.95
465,41.231,190.137,10/2007,148.425,9,32.65,-116.95
466,34.935,132.68,11/2007,97.42,10,32.65,-116.95
467,28.041,164.632,12/2007,97.32700000000001,11,32.65,-116.95
468,28.368000000000002,170.812,01/2007,104.48899999999999,0,32.65,-117.05
469,39.628,145.211,02/2007,113.936,1,32.65,-117.05
470,49.973,190.613,03/2007,169.475,2,32.65,-117.05
471,65.893,160.357,04/2007,179.13400000000001,3,32.65,-117.05
472,69.075,174.21200000000002,05/2007,201.489,4,32.65,-117.05
473,63.04,216.803,06/2007,230.236,5,32.65,-117.05
474,68.206,197.826,07/2007,219.63299999999998,6,32.65,-117.05
475,52.131,229.30900000000003,08/2007,219.207,7,32.65,-117.05
476,46.8,198.826,09/2007,177.592,8,32.65,-117.05
477,40.613,189.014,10/2007,148.024,9,32.65,-117.05
478,36.506,120.965,11/2007,93.598,10,32.65,-117.05
479,28.089000000000002,165.658,12/2007,98.677,11,32.65,-117.05
480,30.949,154.252,01/2007,99.84700000000001,0,32.65,-117.15
481,39.74,142.415,02/2007,114.705,1,32.65,-117.15
482,54.753,173.975,03/2007,163.607,2,32.65,-117.15
483,69.712,147.414,04/2007,173.924,3,32.65,-117.15
484,77.77600000000001,149.30700000000002,05/2007,190.845,4,32.65,-117.15
485,77.056,175.143,06/2007,213.669,5,32.65,-117.15
486,79.66,154.912,07/2007,197.73,6,32.65,-117.15
487,62.957,200.986,08/2007,210.09799999999998,7,32.65,-117.15
488,51.611000000000004,180.17700000000002,09/2007,172.271,8,32.65,-117.15
489,45.96,162.321,10/2007,138.725,9,32.65,-117.15
490,37.959,100.319,11/2007,84.822,10,32.65,-117.15
491,31.144000000000002,153.634,12/2007,96.574,11,32.65,-117.15
492,27.971,171.618,01/2007,104.38600000000001,0,32.75,-116.85
493,37.902,138.923,02/2007,107.405,1,32.75,-116.85
494,47.641999999999996,204.495,03/2007,174.011,2,32.75,-116.85
495,60.131,179.857,04/2007,184.101,3,32.75,-116.85
496,60.603,209.50400000000002,05/2007,216.977,4,32.75,-116.85
497,58.258,245.143,06/2007,241.649,5,32.75,-116.85
498,57.111000000000004,245.37,07/2007,240.11900000000003,6,32.75,-116.85
499,50.702,235.765,08/2007,218.97099999999998,7,32.75,-116.85
500,44.067,202.815,09/2007,175.44799999999998,8,32.75,-116.85
501,39.599000000000004,195.986,10/2007,149.385,9,32.75,-116.85
502,33.598,143.07,11/2007,101.132,10,32.75,-116.85
503,26.153000000000002,167.299,12/2007,96.954,11,32.75,-116.85
504,28.275,166.56799999999998,01/2007,102.561,0,32.75,-116.95
505,40.425,136.61700000000002,02/2007,109.209,1,32.75,-116.95
506,48.626000000000005,199.737,03/2007,173.114,2,32.75,-116.95
507,60.396,171.81,04/2007,180.248,3,32.75,-116.95
508,61.591,198.99099999999999,05/2007,211.646,4,32.75,-116.95
509,58.646,235.61599999999999,06/2007,237.77599999999998,5,32.75,-116.95
510,59.163000000000004,235.81099999999998,07/2007,238.18200000000002,6,32.75,-116.95
511,52.023999999999994,232.93200000000002,08/2007,219.226,7,32.75,-116.95
512,47.498999999999995,196.695,09/2007,175.10299999999998,8,32.75,-116.95
513,38.583,189.165,10/2007,145.70600000000002,9,32.75,-116.95
514,33.952,135.804,11/2007,97.934,10,32.75,-116.95
515,26.765,170.31599999999997,12/2007,98.00299999999999,11,32.75,-116.95
516,29.401,167.581,01/2007,104.006,0,32.75,-117.05
517,40.821999999999996,137.166,02/2007,110.572,1,32.75,-117.05
518,50.935,190.771,03/2007,170.06900000000002,2,32.75,-117.05
519,64.298,163.293,04/2007,177.398,3,32.75,-117.05
520,67.393,178.395,05/2007,203.19299999999998,4,32.75,-117.05
521,62.663000000000004,221.49900000000002,06/2007,231.829,5,32.75,-117.05
522,62.425,217.267,07/2007,227.37400000000002,6,32.75,-117.05
523,52.917,229.46099999999998,08/2007,218.637,7,32.75,-117.05
524,48.263000000000005,194.85,09/2007,176.31799999999998,8,32.75,-117.05
525,40.62,182.06900000000002,10/2007,143.619,9,32.75,-117.05
526,36.711999999999996,121.93,11/2007,93.931,10,32.75,-117.05
527,28.513,166.808,12/2007,98.07700000000001,11,32.75,-117.05
528,30.479,155.594,01/2007,99.255,0,32.75,-117.15
529,39.663000000000004,146.586,02/2007,115.72200000000001,1,32.75,-117.15
530,53.974,177.782,03/2007,164.783,2,32.75,-117.15
531,65.212,158.217,04/2007,176.185,3,32.75,-117.15
532,74.156,153.069,05/2007,189.13299999999998,4,32.75,-117.15
533,69.202,194.575,06/2007,220.122,5,32.75,-117.15
534,69.34100000000001,192.7,07/2007,216.03799999999998,6,32.75,-117.15
535,57.008,218.06,08/2007,216.111,7,32.75,-117.15
536,50.11600000000001,188.5,09/2007,174.44099999999997,8,32.75,-117.15
537,43.581,170.43,10/2007,140.541,9,32.75,-117.15
538,36.080999999999996,110.66799999999999,11/2007,87.845,10,32.75,-117.15
539,28.445999999999998,164.702,12/2007,97.435,11,32.75,-117.15
540,24.971999999999998,181.201,01/2007,105.45200000000001,0,32.85,-116.75
541,36.063,140.838,02/2007,106.589,1,32.85,-116.75
542,45.678999999999995,216.472,03/2007,177.308,2,32.85,-116.75
543,59.411,183.607,04/2007,185.554,3,32.85,-116.75
544,54.665,236.706,05/2007,229.365,4,32.85,-116.75
545,50.903,270.972,06/2007,248.32299999999998,5,32.85,-116.75
546,49.721000000000004,268.007,07/2007,246.46400000000003,6,32.85,-116.75
547,45.631,251.86599999999999,08/2007,223.296,7,32.85,-116.75
548,40.81,212.512,09/2007,176.90599999999998,8,32.85,-116.75
549,36.141,204.28599999999997,10/2007,150.16,9,32.85,-116.75
550,31.415,155.918,11/2007,103.993,10,32.85,-116.75
551,25.865,174.515,12/2007,98.37200000000001,11,32.85,-116.75
552,28.811,167.888,01/2007,103.57600000000001,0,32.85,-116.95
553,39.28,135.405,02/2007,106.82799999999999,1,32.85,-116.95
554,50.53,198.205,03/2007,173.548,2,32.85,-116.95
555,62.247,176.638,04/2007,184.28400000000002,3,32.85,-116.95
556,62.839,200.863,05/2007,213.44799999999998,4,32.85,-116.95
557,62.013999999999996,231.148,06/2007,237.396,5,32.85,-116.95
558,59.776,239.763,07/2007,240.021,6,32.85,-116.95
559,55.591,226.895,08/2007,218.38,7,32.85,-116.95
560,48.138999999999996,196.398,09/2007,176.002,8,32.85,-116.95
561,39.618,189.204,10/2007,146.369,9,32.85,-116.95
562,34.129,137.339,11/2007,99.318,10,32.85,-116.95
563,27.35,167.706,12/2007,97.697,11,32.85,-116.95
564,29.873,162.57,01/2007,101.725,0,32.85,-117.05
565,40.018,129.803,02/2007,105.488,1,32.85,-117.05
566,49.57899999999999,197.53,03/2007,172.88,2,32.85,-117.05
567,62.49100000000001,169.547,04/2007,179.43900000000002,3,32.85,-117.05
568,63.471000000000004,190.36700000000002,05/2007,207.767,4,32.85,-117.05
569,60.395,229.422,06/2007,236.459,5,32.85,-117.05
570,59.876000000000005,234.507,07/2007,238.74099999999999,6,32.85,-117.05
571,50.907,235.83900000000003,08/2007,221.537,7,32.85,-117.05
572,45.983000000000004,195.396,09/2007,173.62599999999998,8,32.85,-117.05
573,39.46,182.4,10/2007,142.82299999999998,9,32.85,-117.05
574,35.696999999999996,126.79299999999999,11/2007,96.01299999999999,10,32.85,-117.05
575,27.336,167.77700000000002,12/2007,97.602,11,32.85,-117.05
576,30.378,160.904,01/2007,101.71700000000001,0,32.85,-117.15
577,40.977,137.112,02/2007,111.09100000000001,1,32.85,-117.15
578,50.817,189.08599999999998,03/2007,168.33,2,32.85,-117.15
579,64.303,162.21,04/2007,177.618,3,32.85,-117.15
580,71.425,161.85,05/2007,194.299,4,32.85,-117.15
581,65.82,211.097,06/2007,228.74200000000002,5,32.85,-117.15
582,64.46300000000001,210.84900000000002,07/2007,225.37599999999998,6,32.85,-117.15
583,55.886,222.738,08/2007,217.977,7,32.85,-117.15
584,50.083999999999996,190.158,09/2007,175.21,8,32.85,-117.15
585,41.376999999999995,177.465,10/2007,142.805,9,32.85,-117.15
586,36.010999999999996,113.859,11/2007,89.568,10,32.85,-117.15
587,28.381999999999998,163.748,12/2007,96.887,11,32.85,-117.15
588,31.325,150.916,01/2007,98.24,0,32.85,-117.25
589,40.946999999999996,140.171,02/2007,114.26700000000001,1,32.85,-117.25
590,54.74100000000001,160.904,03/2007,155.59799999999998,2,32.85,-117.25
591,69.375,141.201,04/2007,168.548,3,32.85,-117.25
592,78.844,127.69,05/2007,175.298,4,32.85,-117.25
593,80.358,152.438,06/2007,199.80599999999998,5,32.85,-117.25
594,88.166,132.358,07/2007,188.572,6,32.85,-117.25
595,70.789,169.737,08/2007,195.88,7,32.85,-117.25
596,54.51,173.426,09/2007,170.53,8,32.85,-117.25
597,46.68899999999999,154.529,10/2007,135.64700000000002,9,32.85,-117.25
598,38.264,86.42200000000001,11/2007,78.02,10,32.85,-117.25
599,29.248,156.546,12/2007,95.47200000000001,11,32.85,-117.25
600,29.616999999999997,164.903,01/2007,103.06299999999999,0,32.95,-117.05
601,41.505,126.23200000000001,02/2007,105.36399999999999,1,32.95,-117.05
602,49.473,197.09599999999998,03/2007,171.917,2,32.95,-117.05
603,61.598,172.00900000000001,04/2007,182.049,3,32.95,-117.05
604,65.34899999999999,185.06,05/2007,205.875,4,32.95,-117.05
605,64.202,221.08599999999998,06/2007,234.07,5,32.95,-117.05
606,62.246,230.204,07/2007,237.22400000000002,6,32.95,-117.05
607,54.448,229.18200000000002,08/2007,220.445,7,32.95,-117.05
608,47.226000000000006,197.828,09/2007,177.122,8,32.95,-117.05
609,39.821,182.158,10/2007,142.991,9,32.95,-117.05
610,35.585,124.402,11/2007,93.929,10,32.95,-117.05
611,28.180999999999997,165.032,12/2007,97.23899999999999,11,32.95,-117.05
612,31.494,157.249,01/2007,101.48700000000001,0,32.95,-117.15
613,41.533,127.26899999999999,02/2007,106.15899999999999,1,32.95,-117.15
614,52.17,186.77,03/2007,168.90200000000002,2,32.95,-117.15
615,61.38,169.298,04/2007,179.738,3,32.95,-117.15
616,71.794,163.386,05/2007,196.637,4,32.95,-117.15
617,67.613,208.263,06/2007,228.671,5,32.95,-117.15
618,68.278,210.74599999999998,07/2007,229.76,6,32.95,-117.15
619,59.153,214.43599999999998,08/2007,215.162,7,32.95,-117.15
620,50.262,187.78599999999997,09/2007,173.19,8,32.95,-117.15
621,41.566,179.456,10/2007,142.763,9,32.95,-117.15
622,36.817,116.068,11/2007,91.48700000000001,10,32.95,-117.15
623,29.87,159.863,12/2007,96.719,11,32.95,-117.15
624,32.704,147.032,01/2007,97.913,0,32.95,-117.25
625,42.467,134.565,02/2007,112.587,1,32.95,-117.25
626,59.968,153.379,03/2007,154.846,2,32.95,-117.25
627,70.535,143.667,04/2007,171.824,3,32.95,-117.25
628,81.408,128.506,05/2007,178.595,4,32.95,-117.25
629,81.959,153.701,06/2007,203.25400000000002,5,32.95,-117.25
630,84.84200000000001,140.578,07/2007,194.44,6,32.95,-117.25
631,67.217,180.02200000000002,08/2007,201.227,7,32.95,-117.25
632,58.388999999999996,170.574,09/2007,171.345,8,32.95,-117.25
633,48.784,153.309,10/2007,137.27700000000002,9,32.95,-117.25
634,38.254,92.564,11/2007,81.363,10,32.95,-117.25
635,31.714000000000002,144.58100000000002,12/2007,92.37299999999999,11,32.95,-117.25
636,27.215,176.891,01/2007,105.44,0,33.05,-116.85
637,37.968,134.717,02/2007,104.685,1,33.05,-116.85
638,46.843,212.419,03/2007,175.85,2,33.05,-116.85
639,58.943999999999996,184.95,04/2007,185.217,3,33.05,-116.85
640,57.72,229.56799999999998,05/2007,228.15400000000002,4,33.05,-116.85
641,54.216,264.02099999999996,06/2007,247.804,5,33.05,-116.85
642,58.347,253.305,07/2007,243.31099999999998,6,33.05,-116.85
643,50.358999999999995,241.90900000000002,08/2007,221.166,7,33.05,-116.85
644,43.218,207.30700000000002,09/2007,176.41299999999998,8,33.05,-116.85
645,36.619,203.197,10/2007,150.042,9,33.05,-116.85
646,32.128,155.895,11/2007,104.865,10,33.05,-116.85
647,25.436,174.13299999999998,12/2007,97.631,11,33.05,-116.85
648,33.668,144.673,01/2007,97.666,0,33.05,-117.25
649,44.92,128.127,02/2007,111.06299999999999,1,33.05,-117.25
650,60.788000000000004,150.778,03/2007,153.704,2,33.05,-117.25
651,72.361,141.375,04/2007,171.72,3,33.05,-117.25
652,81.925,126.76799999999999,05/2007,177.215,4,33.05,-117.25
653,83.861,148.072,06/2007,200.46200000000002,5,33.05,-117.25
654,87.759,140.644,07/2007,196.872,6,33.05,-117.25
655,74.087,169.38099999999997,08/2007,198.157,7,33.05,-117.25
656,58.461999999999996,172.331,09/2007,172.442,8,33.05,-117.25
657,51.276,142.371,10/2007,133.31,9,33.05,-117.25
658,37.836999999999996,94.103,11/2007,81.714,10,33.05,-117.25
659,32.622,142.056,12/2007,91.428,11,33.05,-117.25
660,29.599,162.372,01/2007,101.89399999999999,0,33.15,-117.05
661,39.659,129.446,02/2007,104.991,1,33.15,-117.05
662,49.108000000000004,198.88099999999997,03/2007,171.453,2,33.15,-117.05
663,60.518,178.44400000000002,04/2007,183.643,3,33.15,-117.05
664,63.278999999999996,199.40200000000002,05/2007,213.328,4,33.15,-117.05
665,62.052,232.949,06/2007,237.735,5,33.15,-117.05
666,60.308,235.41099999999997,07/2007,238.074,6,33.15,-117.05
667,54.18899999999999,228.519,08/2007,218.012,7,33.15,-117.05
668,47.47,199.55900000000003,09/2007,177.03099999999998,8,33.15,-117.05
669,39.434,186.613,10/2007,144.847,9,33.15,-117.05
670,34.469,141.42600000000002,11/2007,101.07600000000001,10,33.15,-117.05
671,27.465999999999998,165.321,12/2007,96.45200000000001,11,33.15,-117.05
672,31.136,155.154,01/2007,99.81200000000001,0,33.15,-117.15
673,40.794000000000004,128.28,02/2007,106.581,1,33.15,-117.15
674,49.989,191.715,03/2007,168.78099999999998,2,33.15,-117.15
675,61.195,170.354,04/2007,179.437,3,33.15,-117.15
676,67.833,179.831,05/2007,204.83,4,33.15,-117.15
677,65.946,219.315,06/2007,233.08,5,33.15,-117.15
678,63.093999999999994,227.768,07/2007,237.03,6,33.15,-117.15
679,57.876000000000005,219.1,08/2007,216.11900000000003,7,33.15,-117.15
680,48.73,201.032,09/2007,179.31599999999997,8,33.15,-117.15
681,41.433,180.921,10/2007,143.871,9,33.15,-117.15
682,36.094,131.39700000000002,11/2007,97.744,10,33.15,-117.15
683,28.581999999999997,160.063,12/2007,96.09700000000001,11,33.15,-117.15
684,30.961,155.785,01/2007,100.18299999999999,0,33.15,-117.25
685,42.788000000000004,135.535,02/2007,113.77,1,33.15,-117.25
686,54.388999999999996,174.554,03/2007,163.226,2,33.15,-117.25
687,64.923,161.359,04/2007,179.02700000000002,3,33.15,-117.25
688,73.917,146.5,05/2007,184.982,4,33.15,-117.25
689,71.918,186.604,06/2007,218.06099999999998,5,33.15,-117.25
690,74.931,178.84,07/2007,212.94299999999998,6,33.15,-117.25
691,61.458999999999996,207.662,08/2007,212.90200000000002,7,33.15,-117.25
692,50.395,193.25099999999998,09/2007,177.623,8,33.15,-117.25
693,44.236000000000004,169.107,10/2007,141.109,9,33.15,-117.25
694,37.799,111.931,11/2007,90.666,10,33.15,-117.25
695,29.639,154.761,12/2007,94.311,11,33.15,-117.25
696,28.34,166.47299999999998,01/2007,102.104,0,33.25,-117.05
697,39.36,127.12100000000001,02/2007,103.361,1,33.25,-117.05
698,47.07,206.78599999999997,03/2007,173.23,2,33.25,-117.05
699,59.424,179.05200000000002,04/2007,183.12400000000002,3,33.25,-117.05
700,60.868,204.80700000000002,05/2007,215.46400000000003,4,33.25,-117.05
701,58.098,247.81599999999997,06/2007,242.94400000000002,5,33.25,-117.05
702,56.395,250.183,07/2007,242.36,6,33.25,-117.05
703,50.38,240.424,08/2007,221.06099999999998,7,33.25,-117.05
704,46.437,201.315,09/2007,176.565,8,33.25,-117.05
705,39.476,184.55599999999998,10/2007,142.69899999999998,9,33.25,-117.05
706,32.193000000000005,151.046,11/2007,103.056,10,33.25,-117.05
707,27.570999999999998,164.955,12/2007,96.396,11,33.25,-117.05
708,31.503,155.006,01/2007,100.72,0,33.25,-117.35
709,41.754,141.65200000000002,02/2007,115.539,1,33.25,-117.35
710,54.76,168.935,03/2007,160.45,2,33.25,-117.35
711,63.945,165.375,04/2007,180.41299999999998,3,33.25,-117.35
712,75.932,153.786,05/2007,192.77599999999998,4,33.25,-117.35
713,74.973,173.21099999999998,06/2007,211.15099999999998,5,33.25,-117.35
714,78.929,166.795,07/2007,206.607,6,33.25,-117.35
715,63.008,204.41299999999998,08/2007,212.804,7,33.25,-117.35
716,50.42,199.299,09/2007,182.477,8,33.25,-117.35
717,44.691,169.34900000000002,10/2007,141.907,9,33.25,-117.35
718,37.824,113.02600000000001,11/2007,91.58,10,33.25,-117.35
719,29.199,153.162,12/2007,93.27,11,33.25,-117.35
720,29.169,172.767,01/2007,104.96799999999999,0,33.45,-117.05
721,40.977,137.59799999999998,02/2007,109.75,1,33.45,-117.05
722,47.331,209.433,03/2007,173.261,2,33.45,-117.05
