Application Number,Program,Host Customer Physical Address City,Host Customer Physical Address County,ZipCode,Production Period End Date,Period kWh Production,latitude,longtitude,month,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
SD-CSI-00005,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,10/25/2011,959,32.7618,-117.0127,Oct-11,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20111001,112,-9999,112,-9999,400,-11,273,114,193
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,10/1/2011,80634,32.7618,-117.0127,Oct-11,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20111001,112,-9999,112,-9999,400,-11,273,114,193
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,10/27/2011,854,32.7618,-117.0127,Oct-11,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20111001,112,-9999,112,-9999,400,-11,273,114,193
SD-CSI-00005,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,11/24/2011,717,32.7618,-117.0127,Nov-11,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20111101,295,-9999,855,-9999,306,39,222,76,149
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,11/1/2011,73947,32.7618,-117.0127,Nov-11,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20111101,295,-9999,855,-9999,306,39,222,76,149
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,11/28/2011,730,32.7618,-117.0127,Nov-11,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20111101,295,-9999,855,-9999,306,39,222,76,149
SD-CSI-00005,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,12/26/2011,679,32.7618,-117.0127,Dec-11,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20111201,180,-9999,248,-9999,278,-11,198,33,115
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,12/1/2011,52692,32.7618,-117.0127,Dec-11,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20111201,180,-9999,248,-9999,278,-11,198,33,115
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,12/28/2011,608,32.7618,-117.0127,Dec-11,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20111201,180,-9999,248,-9999,278,-11,198,33,115
SD-CSI-00005,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,1/25/2012,660,32.7618,-117.0127,Jan-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120101,74,-9999,148,-9999,322,11,228,51,139
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,1/1/2012,45305,32.7618,-117.0127,Jan-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120101,74,-9999,148,-9999,322,11,228,51,139
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,1/27/2012,645,32.7618,-117.0127,Jan-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120101,74,-9999,148,-9999,322,11,228,51,139
SD-CSI-00005,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,2/26/2012,906,32.7618,-117.0127,Feb-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120201,114,-9999,396,-9999,272,22,206,66,136
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,2/1/2012,55674,32.7618,-117.0127,Feb-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120201,114,-9999,396,-9999,272,22,206,66,136
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,2/28/2012,820,32.7618,-117.0127,Feb-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120201,114,-9999,396,-9999,272,22,206,66,136
SD-CSI-00005,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,3/26/2012,1014,32.7618,-117.0127,Mar-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120301,221,-9999,543,-9999,306,33,205,79,142
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,3/1/2012,62071,32.7618,-117.0127,Mar-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120301,221,-9999,543,-9999,306,33,205,79,142
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,3/28/2012,996,32.7618,-117.0127,Mar-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120301,221,-9999,543,-9999,306,33,205,79,142
SD-CSI-00005,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,4/25/2012,1229,32.7618,-117.0127,Apr-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120401,122,-9999,391,-9999,294,56,232,98,165
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,4/1/2012,77530,32.7618,-117.0127,Apr-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120401,122,-9999,391,-9999,294,56,232,98,165
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,4/27/2012,1120,32.7618,-117.0127,Apr-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120401,122,-9999,391,-9999,294,56,232,98,165
SD-CSI-00005,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,5/24/2012,1353,32.7618,-117.0127,May-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120501,10,-9999,21,-9999,311,106,250,129,189
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,5/1/2012,87856,32.7618,-117.0127,May-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120501,10,-9999,21,-9999,311,106,250,129,189
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,5/29/2012,1345,32.7618,-117.0127,May-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120501,10,-9999,21,-9999,311,106,250,129,189
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,6/1/2012,103271,32.7618,-117.0127,Jun-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120601,0,-9999,0,-9999,322,106,268,135,202
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,6/27/2012,1322,32.7618,-117.0127,Jun-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120601,0,-9999,0,-9999,322,106,268,135,202
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,7/1/2012,104152,32.7618,-117.0127,Jul-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120701,0,-9999,0,-9999,350,133,292,162,227
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,7/27/2012,1278,32.7618,-117.0127,Jul-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120701,0,-9999,0,-9999,350,133,292,162,227
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,8/1/2012,96318,32.7618,-117.0127,Aug-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120801,3,-9999,3,-9999,367,156,318,193,256
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,8/27/2012,1171,32.7618,-117.0127,Aug-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120801,3,-9999,3,-9999,367,156,318,193,256
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,9/1/2012,79067,32.7618,-117.0127,Sep-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120901,0,-9999,0,-9999,394,150,329,184,256
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,9/26/2012,996,32.7618,-117.0127,Sep-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20120901,0,-9999,0,-9999,394,150,329,184,256
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,10/1/2012,76922,32.7618,-117.0127,Oct-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20121001,66,-9999,109,-9999,394,83,282,135,208
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,10/25/2012,844,32.7618,-117.0127,Oct-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20121001,66,-9999,109,-9999,394,83,282,135,208
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,11/1/2012,67614,32.7618,-117.0127,Nov-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20121101,51,-9999,107,-9999,350,28,240,92,166
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,11/27/2012,841,32.7618,-117.0127,Nov-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20121101,51,-9999,107,-9999,350,28,240,92,166
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,12/1/2012,55689,32.7618,-117.0127,Dec-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20121201,333,-9999,663,-9999,256,-6,186,73,130
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,12/27/2012,516,32.7618,-117.0127,Dec-12,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20121201,333,-9999,663,-9999,256,-6,186,73,130
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,1/1/2013,43300,32.7618,-117.0127,Jan-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130101,196,-9999,430,-9999,289,-22,195,39,117
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,1/28/2013,672,32.7618,-117.0127,Jan-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130101,196,-9999,430,-9999,289,-22,195,39,117
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,2/1/2013,54834,32.7618,-117.0127,Feb-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130201,140,-9999,280,-9999,300,17,195,53,124
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,2/27/2013,823,32.7618,-117.0127,Feb-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130201,140,-9999,280,-9999,300,17,195,53,124
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,3/1/2013,64046,32.7618,-117.0127,Mar-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130301,239,-9999,343,-9999,344,50,229,98,163
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,3/28/2013,1027,32.7618,-117.0127,Mar-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130301,239,-9999,343,-9999,344,50,229,98,163
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,4/1/2013,84772,32.7618,-117.0127,Apr-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130401,8,-9999,19,-9999,300,56,225,114,170
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,4/29/2013,1255,32.7618,-117.0127,Apr-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130401,8,-9999,19,-9999,300,56,225,114,170
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,5/1/2013,85323,32.7618,-117.0127,May-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130501,114,-9999,172,-9999,383,117,253,145,199
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,5/29/2013,1345,32.7618,-117.0127,May-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130501,114,-9999,172,-9999,383,117,253,145,199
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,6/1/2013,103040,32.7618,-117.0127,Jun-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130601,0,-9999,0,-9999,356,139,264,162,213
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,6/26/2013,1352,32.7618,-117.0127,Jun-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130601,0,-9999,0,-9999,356,139,264,162,213
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,7/1/2013,101835,32.7618,-117.0127,Jul-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130701,0,-9999,0,-9999,339,156,288,179,234
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,7/29/2013,1376,32.7618,-117.0127,Jul-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130701,0,-9999,0,-9999,339,156,288,179,234
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,8/1/2013,92629,32.7618,-117.0127,Aug-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130801,0,-9999,0,-9999,350,133,302,178,240
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,8/27/2013,1266,32.7618,-117.0127,Aug-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130801,0,-9999,0,-9999,350,133,302,178,240
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,9/1/2013,96763,32.7618,-117.0127,Sep-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130901,0,-9999,0,-9999,378,100,300,174,237
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,9/26/2013,1143,32.7618,-117.0127,Sep-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20130901,0,-9999,0,-9999,378,100,300,174,237
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,10/1/2013,83878,32.7618,-117.0127,Oct-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20131001,104,-9999,195,-9999,339,72,252,118,185
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,10/23/2013,843,32.7618,-117.0127,Oct-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20131001,104,-9999,195,-9999,339,72,252,118,185
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,11/1/2013,72598,32.7618,-117.0127,Nov-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20131101,64,-9999,131,-9999,333,50,229,94,162
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,11/24/2013,0,32.7618,-117.0127,Nov-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20131101,64,-9999,131,-9999,333,50,229,94,162
SD-CSI-01466,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,12/1/2013,52791,32.7618,-117.0127,Dec-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20131201,97,-9999,168,-9999,289,6,213,50,132
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,12/26/2013,0,32.7618,-117.0127,Dec-13,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20131201,97,-9999,168,-9999,289,6,213,50,132
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,1/27/2014,754,32.7618,-117.0127,Jan-14,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20140101,36,-9999,36,-9999,300,28,241,61,151
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,2/26/2014,821,32.7618,-117.0127,Feb-14,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20140201,191,-9999,271,-9999,311,39,226,86,156
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,3/27/2014,552,32.7618,-117.0127,Mar-14,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20140301,94,-9999,201,-9999,333,67,236,107,172
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,4/27/2014,1304,32.7618,-117.0127,Apr-14,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20140401,56,-9999,152,-9999,350,50,249,113,181
SD-CSI-17560,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,4/16/2014,34948,32.7618,-117.0127,Apr-14,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20140401,56,-9999,152,-9999,350,50,249,113,181
SD-CSI-03301,Small Commercial (< 10 kW) and All Residential,La Mesa,San Diego,91941,5/27/2014,1397,32.7618,-117.0127,May-14,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20140501,0,-9999,0,-9999,400,106,273,143,208
SD-CSI-17560,Large Commercial (>= 10 kW),La Mesa,San Diego,91941,5/16/2014,39366,32.7618,-117.0127,May-14,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20140501,0,-9999,0,-9999,400,106,273,143,208
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,12/1/2007,23216,33.1954,-117.2823,Dec-07,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20071201,284,0,650,0,244,-50,181,54,118
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,1/1/2008,26490,33.1954,-117.2823,Jan-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080101,335,0,986,0,239,0,174,52,114
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,2/1/2008,27453,33.1954,-117.2823,Feb-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080201,287,0,572,0,267,-11,191,42,116
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,2/27/2008,29514,33.1954,-117.2823,Feb-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080201,287,0,572,0,267,-11,191,42,116
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,4/1/2008,42838,33.1954,-117.2823,Apr-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080401,3,0,3,0,367,-6,244,75,157
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,5/1/2008,45308,33.1954,-117.2823,May-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080501,66,0,91,0,344,83,224,120,174
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,6/1/2008,40958,33.1954,-117.2823,Jun-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080601,0,0,0,0,378,117,275,148,211
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,6/1/2008,9529,33.1954,-117.2823,Jun-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080601,0,0,0,0,378,117,275,148,211
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,7/1/2008,46091,33.1954,-117.2823,Jul-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080701,0,0,0,0,300,150,275,166,220
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,7/1/2008,11118,33.1954,-117.2823,Jul-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080701,0,0,0,0,300,150,275,166,220
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,8/1/2008,42675,33.1954,-117.2823,Aug-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080801,0,0,0,0,300,156,286,177,231
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,8/1/2008,10829,33.1954,-117.2823,Aug-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080801,0,0,0,0,300,156,286,177,231
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,9/1/2008,41208,33.1954,-117.2823,Sep-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080901,0,0,0,0,344,150,283,166,225
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,9/1/2008,10275,33.1954,-117.2823,Sep-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20080901,0,0,0,0,344,150,283,166,225
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,10/1/2008,36204,33.1954,-117.2823,Oct-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20081001,0,0,0,0,356,89,296,128,212
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,10/1/2008,9149,33.1954,-117.2823,Oct-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20081001,0,0,0,0,356,89,296,128,212
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,11/1/2008,43564,33.1954,-117.2823,Nov-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20081101,244,0,380,0,333,72,249,122,185
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,11/1/2008,8530,33.1954,-117.2823,Nov-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20081101,244,0,380,0,333,72,249,122,185
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,12/1/2008,34982,33.1954,-117.2823,Dec-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20081201,376,0,913,0,244,22,183,70,127
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,12/1/2008,6267,33.1954,-117.2823,Dec-08,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20081201,376,0,913,0,244,22,183,70,127
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,1/1/2009,25462,33.1954,-117.2823,Jan-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090101,30,0,48,0,306,22,216,82,149
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,1/1/2009,5098,33.1954,-117.2823,Jan-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090101,30,0,48,0,306,22,216,82,149
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,2/1/2009,33345,33.1954,-117.2823,Feb-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090201,330,0,733,0,278,17,187,71,129
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,2/1/2009,6067,33.1954,-117.2823,Feb-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090201,330,0,733,0,278,17,187,71,129
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,3/1/2009,36669,33.1954,-117.2823,Mar-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090301,38,0,41,0,283,50,211,81,146
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,3/1/2009,6275,33.1954,-117.2823,Mar-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090301,38,0,41,0,283,50,211,81,146
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,4/1/2009,53539,33.1954,-117.2823,Apr-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090401,3,0,9,0,372,67,228,98,163
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,4/1/2009,9459,33.1954,-117.2823,Apr-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090401,3,0,9,0,372,67,228,98,163
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,5/1/2009,54514,33.1954,-117.2823,May-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090501,25,0,25,0,278,83,236,134,185
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,5/1/2009,9694,33.1954,-117.2823,May-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090501,25,0,25,0,278,83,236,134,185
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,6/1/2009,48976,33.1954,-117.2823,Jun-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090601,3,0,3,0,294,117,238,147,193
SD-CSI-00317,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,6/1/2009,9398,33.1954,-117.2823,Jun-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090601,3,0,3,0,294,117,238,147,193
SD-CSI-00007,Large Commercial (>= 10 kW),Oceanside,San Diego,92056,8/1/2009,60121,33.1954,-117.2823,Aug-09,GHCND:USC00049378,VISTA CA US,155.4,33.2294,-117.2269,20090801,0,0,0,0,389,161,293,178,236
